#Transcript position	Transcript coverage profile
0.0	0.02993138979639081
1.0	0.019697479052874854
2.0	0.0399878923316516
3.0	0.04332977777959846
4.0	0.017280367197385568
5.0	0.02223114693103595
6.0	0.010532002461396562
7.0	0.013933829604617087
8.0	0.016931384261020255
9.0	0.01093796814934015
10.0	0.018718650227102833
11.0	0.015462697655470793
12.0	0.01947844987608691
13.0	0.04043566278299523
14.0	0.01375136572099224
15.0	0.01646937211121302
16.0	0.02440377192928922
17.0	0.01448317847891604
18.0	0.02416917628859869
19.0	0.022388878426637372
20.0	0.03316872556507082
21.0	0.014037664647757624
22.0	0.02942194173277601
23.0	0.022571577845823095
24.0	0.00905691980402141
25.0	0.011805372173405418
26.0	0.02462584522080071
27.0	0.03027292323164701
28.0	0.0186771716997371
29.0	0.02143298280789309
30.0	0.007888479126245417
31.0	0.01678404461739373
32.0	0.01923505860942356
33.0	0.018186282098143214
34.0	0.007636374335619553
35.0	0.020543423499840896
36.0	0.028845400866672
37.0	0.012388351377191298
38.0	0.011443540772162898
39.0	0.029888169358403684
40.0	0.017624320041502564
41.0	0.009843983728155516
42.0	0.014171339158243625
43.0	0.009908247430969309
44.0	0.007057947714645744
45.0	0.010038482997846512
46.0	0.02521000666826913
47.0	0.025408552037363127
48.0	0.020060708539451178
49.0	0.019033623514527875
50.0	0.007822890708368344
51.0	0.01015886300889245
52.0	0.011960504888695184
53.0	0.026179826918733065
54.0	0.016525726742521292
55.0	0.023588233913386707
56.0	0.01117717835226448
57.0	0.0126307238827825
58.0	0.017589409783563822
59.0	0.033905179785151326
60.0	0.011657642065753013
61.0	0.03282652670210881
62.0	0.02663896046133273
63.0	0.02005653888400284
64.0	0.00984432848016151
65.0	0.016688471740706385
66.0	0.00918063622257371
67.0	0.012025842613422988
68.0	0.012456100070168993
69.0	0.005477053644519438
70.0	0.026650217853403078
71.0	0.012809773321420083
72.0	0.009383683693192563
73.0	0.039891075049185896
74.0	0.007679400950071529
75.0	0.005068820340125539
76.0	0.014715176372388325
77.0	0.018596740310280767
78.0	0.013923850201304424
79.0	0.015200370828271647
80.0	0.007441607221673071
81.0	0.015305726340678436
82.0	0.00930030628893855
83.0	0.023894173614795417
84.0	0.019158156880409498
85.0	0.011159217733596394
86.0	0.009000778959838689
87.0	0.012856326383098252
88.0	0.01216903125029732
89.0	0.007255468848705836
90.0	0.021550691799130342
91.0	0.008473464992394817
92.0	0.025838835516111186
93.0	0.009027072842106652
94.0	0.042636538531011
95.0	0.01557916237595168
96.0	0.028602101061865587
97.0	0.030372522718936555
98.0	0.02685270366148295
99.0	0.012614848689262197
