#Transcript position	Transcript coverage profile
0.0	0.024717036374536636
1.0	0.012451661177336785
2.0	0.014340628246725166
3.0	0.01966217666690003
4.0	0.004701901998617015
5.0	0.011778001274892803
6.0	0.017272409386323573
7.0	0.006050133737761522
8.0	0.00924480579854121
9.0	0.009339179707863764
10.0	0.012300325777393236
11.0	0.018460802697077387
12.0	0.014163796453032703
13.0	0.033949025878259244
14.0	0.028444293011932815
15.0	0.004874557050550987
16.0	0.008851324737913918
17.0	0.017902018729222622
18.0	0.005760952880607123
19.0	0.005733852964869229
20.0	0.0187113275971382
21.0	0.020197316354363733
22.0	0.01656389873785081
23.0	0.024612269129614298
24.0	0.013206003734856454
25.0	0.007054173898168442
26.0	0.031774792107522876
27.0	0.010511874742339382
28.0	0.010626264212870662
29.0	0.0073871632182731795
30.0	0.003762721902345248
31.0	0.003775210790172772
32.0	0.00737049707730743
33.0	0.006334665699397352
34.0	0.013552624331634441
35.0	0.014574910108343178
36.0	0.00578879002746519
37.0	0.008359992485532045
38.0	0.01341636737613244
39.0	0.01822041684902069
40.0	0.004178055260464668
41.0	0.009416144788948524
42.0	0.008458161752271567
43.0	0.027614691377919297
44.0	0.016266481315813357
45.0	0.019795839020355904
46.0	0.02049850111013474
47.0	0.010606530657772688
48.0	4.859771174202998E-4
49.0	0.01936631483336356
50.0	0.014938771434605156
51.0	0.012543211566652905
52.0	0.00838082075096879
53.0	0.01987413989690058
54.0	0.01221098478674978
55.0	0.022061111343253517
56.0	0.01119552518298015
57.0	0.00989343840097404
58.0	0.0076433897595609935
59.0	0.0073046690428899205
60.0	0.004807516872090801
61.0	0.006368422085003898
62.0	4.7080979284369113E-4
63.0	0.022599746023628523
64.0	0.0043026930939424205
65.0	0.023859904100116153
66.0	0.008228122668381707
67.0	0.00743743348743947
68.0	0.016893725775194407
69.0	0.01587604900439585
70.0	0.010961079609247061
71.0	0.01074416672860592
72.0	0.02160269454991574
73.0	0.016002016251740327
74.0	0.007836814786154896
75.0	0.008193976088825767
76.0	0.014824809754909588
77.0	0.014698562623117131
78.0	0.01664879097222107
79.0	0.006262540581142258
80.0	0.0071773361208724035
81.0	0.014932370949365725
82.0	0.005728827225069269
83.0	0.011385371184866792
84.0	0.01634656749773858
85.0	0.009615517039291165
86.0	0.01874779439581269
87.0	0.011634160471461132
88.0	0.008585701170223552
89.0	0.012037559364601673
90.0	0.009271117002770021
91.0	0.011002745300713556
92.0	0.012589472538062798
93.0	0.01618451293292331
94.0	0.016242582714584695
95.0	0.0229571941966879
96.0	0.03255979215789188
97.0	0.01655177466022602
98.0	0.013729771026885024
99.0	0.016880332709653768
